"pubDate","timestamp","title","description","link","rss-url","country","category"
"2022-09-19 12:11:19+00:00","1663589479.0","State funeral remembers Queen's life of service","The nation fell silent to pay respect to its longest-reigning monarch.","https://www.bbc.co.uk/news/uk-62952004?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 12:10:41+00:00","1663589441.0","Queen's funeral: Mourners face severe rail delays to London and Windsor","No trains are running in or out of London Paddington as mourners descend on London and Windsor.","https://www.bbc.co.uk/news/uk-england-berkshire-62952485?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 12:02:52+00:00","1663588972.0","Queen's funeral: NI political leaders at Westminster Abbey service","In Northern Ireland, schools and many services are closed as people pay respects to Queen Elizabeth II.","https://www.bbc.co.uk/news/uk-northern-ireland-62916890?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 11:56:31+00:00","1663588591.0","Who was at the Queen's funeral service - and who was not?","Here's what we know so far about who did and did not attend this historic event.","https://www.bbc.co.uk/news/uk-62890879?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 11:54:32+00:00","1663588472.0","Watch moments from the funeral of Queen Elizabeth II","Watch moments from the funeral of Queen Elizabeth II.","https://www.bbc.co.uk/news/uk-62957322?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 11:29:45+00:00","1663586985.0","Who is in the main procession?","Full details of all those involved in the Queen's main funeral procession.","https://www.bbc.co.uk/news/uk-62941422?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 11:26:22+00:00","1663586782.0","Your complete guide to the Queen's funeral","Here's what will happen for the Queen's funeral.","https://www.bbc.co.uk/news/uk-60617519?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 11:25:49+00:00","1663586749.0","The personal touches in Her Majesty's colourful wreath","The meaning and symbolism behind The Queen's carefully chosen funeral flowers.","https://www.bbc.co.uk/news/uk-62954578?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 11:22:07+00:00","1663586527.0","The Queen's funeral in pictures","Photos of the Queen's state funeral, from the procession through London to the service at Westminster Abbey.","https://www.bbc.co.uk/news/in-pictures-62918196?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 11:19:24+00:00","1663586364.0","Queen's funeral: Welsh mourners pay their respects","People joined together to watch the funeral, while others travelled to London to line the streets.","https://www.bbc.co.uk/news/uk-wales-62938782?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 11:15:07+00:00","1663586107.0","Justin Welby's message for the Queen","The Archbishop of Canterbury pays tribute to her life and service to the UK and Commonwealth.","https://www.bbc.co.uk/news/uk-62956262?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 10:18:23+00:00","1663582703.0","Queen's funeral: King Charles 'deeply touched' by public's support","Charles says the response has been a ""comfort to my family and myself"".","https://www.bbc.co.uk/news/uk-62948816?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 10:18:13+00:00","1663582693.0","Queen's funeral: I feel privileged, says final lying-in-state mourner","The last person to view the Queen's coffin says it was ""one of the highlights of my life"".","https://www.bbc.co.uk/news/uk-62951092?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 09:59:33+00:00","1663581573.0","Scotland joins in Queen's final farewell","Nicola Sturgeon said the funeral is a ""final and poignant goodbye"" to the late monarch.","https://www.bbc.co.uk/news/uk-scotland-62949458?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 09:56:27+00:00","1663581387.0","Crowds cheer as King Charles and Prince of Wales arrive at Westminster Hall","Princes William and Harry were with the King, ahead of the procession to Westminster Abbey.","https://www.bbc.co.uk/news/uk-62954920?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 09:19:07+00:00","1663579147.0","The Bidens arrive at Westminster Abbey","The Bidens arrive at Westminster Abbey.","https://www.bbc.co.uk/news/uk-62954914?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 09:01:45+00:00","1663578105.0","Pipes and drums prepare for the procession","The massed pipes and drums of Scottish and Irish regiments move into position before the funeral.","https://www.bbc.co.uk/news/uk-62953973?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 06:55:36+00:00","1663570536.0","Queen's funeral: 'It means a lot that she wanted her people there'","Knife crime campaigner Natalie Queiroz is among members of the public attending the Queen's funeral.","https://www.bbc.co.uk/news/uk-england-birmingham-62952785?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 05:51:31+00:00","1663566691.0","The Queen's funeral: Which businesses are open and closed?","Here's an at-a-glance guide to what is open and closed on the bank holiday to mark the Queen's funeral.","https://www.bbc.co.uk/news/business-62879563?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 05:49:07+00:00","1663566547.0","Last mourners file past as lying-in-state ends","After almost five days, the Queen's lying-in-state ended on the morning of Monday 19 September.","https://www.bbc.co.uk/news/uk-62928805?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 00:50:07+00:00","1663548607.0","The moment the last people join the queue","A mother and daughter were surprised to be the last to join the queue to see the Queen lying in state.","https://www.bbc.co.uk/news/uk-62951108?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 00:45:11+00:00","1663548311.0","Queen Elizabeth II: A day-by-day guide from now to the funeral","The Queen's coffin is lying in state for a fourth and final day ahead of her state funeral tomorrow.","https://www.bbc.co.uk/news/uk-62861617?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 00:14:44+00:00","1663546484.0","Queen's funeral: Unseen portrait of Elizabeth II unveiled","Taken before the Platinum Jubilee, it shows the late monarch smiling brightly in Windsor Castle.","https://www.bbc.co.uk/news/uk-62951145?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-18 23:00:30+00:00","1663542030.0","Today, the door swings shut on the Elizabethan era","That profile on the stamps, that voice at Christmas - the Elizabethan Era truly ends on Monday.","https://www.bbc.co.uk/news/uk-62947719?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-18 22:32:58+00:00","1663540378.0","What the queue says about our relationship with royalty","Nick Robinson delves into the archive to explore the significance of the queue to see the Queen's lying-in-state.","https://www.bbc.co.uk/news/uk-62949220?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-18 20:17:20+00:00","1663532240.0","UK marks one-minute silence for Queen Elizabeth II","People across the UK pause in a moment of reflection ahead of the late monarch's funeral.","https://www.bbc.co.uk/news/uk-62949023?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-18 13:57:09+00:00","1663509429.0","Queen's funeral: Four people on how they will spend the day","People from across the UK and abroad on how they are preparing to say a final farewell to the Queen.","https://www.bbc.co.uk/news/uk-62931719?at_medium=RSS&at_campaign=KARANGA","http://feeds.bbci.co.uk/news/uk/rss.xml","GB","general"
"2022-09-19 17:41:07+05:30","1663589467.0","Two-year-old boy drowns in water tank in Uthangarai","","https://www.thehindu.com/news/cities/Coimbatore/two-year-old-boy-drowns-in-water-tank-in-uthangarai/article65909781.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:40:44+05:30","1663589444.0","Narikuravar community people in Salem seek basic amenities","","https://www.thehindu.com/news/cities/Coimbatore/narikuravar-community-people-in-salem-seek-basic-amenities/article65909480.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:39:59+05:30","1663589399.0","Man drowns","","https://www.thehindu.com/news/cities/Tiruchirapalli/man-drowns/article65909733.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:39:41+05:30","1663589381.0","Tamil Nadu government is to frame rules to classify jallikattu as a sport: Minister","‘Once the plan attained full shape, it would be taken to the notice of the Chief Minister to classify jallikattu as a sport’","https://www.thehindu.com/news/cities/Tiruchirapalli/tamil-nadu-government-is-to-frame-rules-to-classify-jallikattu-as-a-sport-minister/article65909862.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:35:45+05:30","1663589145.0","Transgenders assaulted by two unidentified men near Sulur","","https://www.thehindu.com/news/cities/Coimbatore/transgenders-assaulted-by-two-unidentified-men-near-sulur/article65909659.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:32:37+05:30","1663588957.0","Madhu lynching case: Kerala High Court upholds cancellation of bail to 11 accused","Bail for 11th accused Abdul Kareem allowed for want of material proof","https://www.thehindu.com/news/national/kerala/madhu-lynching-case-kerala-high-court-upholds-cancellation-of-bail-to-11-accused/article65909824.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:32:32+05:30","1663588952.0","Ramappa temple comes alive","The stunning classical dance performance by a team of young artistes left the audience spellbound at the mega cultural event titled “Ramappa Vaibhavam.”","https://www.thehindu.com/news/cities/Hyderabad/ramappa-temple-comes-alive/article65907444.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:29:41+05:30","1663588781.0","Power shutdown","","https://www.thehindu.com/news/cities/Tiruchirapalli/power-shutdown/article65909825.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:27:11+05:30","1663588631.0","Two persons treated for flu, under home isolation","","https://www.thehindu.com/news/cities/Tiruchirapalli/two-persons-treated-for-flu-under-home-isolation/article65909700.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:22:34+05:30","1663588354.0","Poverty and lack of transportation to reach schools are reasons for dropout among tribal children in Erode: study","The study recommends, monthly incentives for children who return to schools and uniforms and coverage under mid-day meal scheme up to Class 12.","https://www.thehindu.com/news/cities/Coimbatore/poverty-and-lack-of-transportation-to-reach-schools-are-reasons-for-dropout-among-tribal-children-in-erode-study/article65909167.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:20:23+05:30","1663588223.0","Hits in a time machine: Ankith Gupta’s latest album is inspired by Stephen Hawking","The 27-track album features 51 artistes from across the globe","https://www.thehindu.com/news/cities/chennai/chen-arts/chen-music/ankith-gupta-time-machine-album/article65844565.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:19:01+05:30","1663588141.0","Families seek refund of money from woman in Erode","","https://www.thehindu.com/news/cities/Coimbatore/families-seek-refund-of-money-from-woman-in-erode/article65909320.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:17:44+05:30","1663588064.0","Kallakurichi violence: Collector grants permission to carry out repair works in two schools","Permission granted with effect from September 19 for a period of 45 days, subject to conditions","https://www.thehindu.com/news/national/tamil-nadu/kallakurichi-violence-collector-grants-permission-to-carry-out-repair-works-in-two-schools/article65909049.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:14:55+05:30","1663587895.0","Youth arrested for stalking law student attempts to kill complainant, her lawyer mother in Tiruppur","The 25-year-old man who worked as a junior to a senior advocate, along with the 20-year-old law student, was earlier arrested for stalking the young woman","https://www.thehindu.com/news/cities/Coimbatore/man-arrested-for-stalking-law-student-attempts-to-kill-complainant-her-special-public-prosecutor-mother-in-tiruppur/article65908894.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:03:36+05:30","1663587216.0","Subbulakshmi Jagadeesan sulking","Ms. Subbulakshmi and her husband had boycotted DMK’s Mupperum Vizha held in Virudhunagar on September 15","https://www.thehindu.com/news/cities/Coimbatore/subbulakshmi-jagadeesan-sulking/article65908987.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 17:02:30+05:30","1663587150.0","Karnataka Government to order probe into encroachments, disappearance of lakes in Bengaluru","The probe will reveal which governments had given permissions for construction on lake beds and encroachment of rajakaluves (storm water drains) over the years: Chief Minister Basavaraj Bommai","https://www.thehindu.com/news/cities/bangalore/karnataka-government-to-order-probe-into-encroachments-disappearance-of-lakes-in-bengaluru/article65909685.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 16:56:05+05:30","1663586765.0","Readers of all hues flock to Tiruchi book fair","Tamil historical fiction does well due to excitement over upcoming Ponniyin Selvan film","https://www.thehindu.com/news/cities/Tiruchirapalli/readers-of-all-hues-flock-to-tiruchi-book-fair/article65909533.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 16:20:17+05:30","1663584617.0","DMK has been changing its stand on issues, charges G.K. Vasan","‘The Dravidian model is a corrupt one, and the Kamarajar model is the honest model’","https://www.thehindu.com/news/cities/Coimbatore/dmk-has-been-changing-its-stand-on-issues-charges-gk-vasan/article65909384.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 15:47:24+05:30","1663582644.0","Nivetha Thomas: ‘I can deadlift more than 100 kilos, but I think I need to be fitter’","Nivetha Thomas opens up on trying action, comedy and the Telangana accent for the first time in the Telugu film, ‘Saakini Daakini’","https://www.thehindu.com/entertainment/movies/nivetha-thomas-i-can-deadlift-more-than-100-kilos-but-i-think-i-need-to-be-fitter/article65909392.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 15:43:59+05:30","1663582439.0","Mettur dam at full capacity for 65 days for the second time in its history","","https://www.thehindu.com/news/cities/Coimbatore/mettur-dam-at-full-capacity-for-65-days-for-the-second-time-in-its-history/article65905970.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 14:32:07+05:30","1663578127.0","Kerala, Centre turn a blind eye to fishermen to favour Adani, says Prashant Bhushan","‘Coastal damage easily visible’","https://www.thehindu.com/news/national/kerala/kerala-centre-turn-a-blind-eye-to-fishermen-to-favour-adani-says-prashant-bhushan/article65906889.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 14:25:35+05:30","1663577735.0","‘The Poetic Cosmos of Sudeep Sen’: A treat for Poetry lovers in Hyderabad","This literary event laced will witness with soulful poetry, music and interaction will also see the launch of ‘Converse: Contemporary English Poetry by Indians edited by Sudeep Sen’ will also be released on September 20","https://www.thehindu.com/news/cities/chennai/chen-arts/chen-books/the-poetic-cosmos-of-sudeep-sen-a-treat-for-poetry-lovers-in-hyderabad/article65902335.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 14:14:45+05:30","1663577085.0","When Tamil Nadu threw a banquet in honour of the Queen","Among the guests at the grand banquet were former President R. Ventakaraman, Governor Fathima Beevi, Chief Minister M. Karunanidhi, Mayor M.K. Stalin and TMC leader G. K. Moopanar.","https://www.thehindu.com/news/national/tamil-nadu/when-tamil-nadu-threw-a-banquet-in-honour-of-the-queen/article65906535.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 14:12:15+05:30","1663576935.0","There is something for everyone at the Car-Free Sundays","Several participants return with their family members; Band from SBOA School and Junior College draws applause; tiny warriors try their hand at Silambam; Dance session with peppy beats gets good response","https://www.thehindu.com/news/cities/chennai/there-is-something-for-everyone-at-the-car-free-sundays/article65906516.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 13:42:44+05:30","1663575164.0","Huge progress in Sangh functioning in Kerala: Mohan Bhagwath","‘RSS functioning is not just a programme but a mission or a Thapasya,’says RSS chief Mohan Bhagwat.","https://www.thehindu.com/news/national/kerala/huge-progress-in-sangh-functioning-in-kerala-mohan-bhagwath/article65906988.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 13:42:40+05:30","1663575160.0","Highways Department plans to widen Karur - Coimbatore road","A proposal has been submitted to the Central government under the annual plan to widen the road from Vellakoil to Palladam at a cost of ₹250 crore","https://www.thehindu.com/news/cities/Coimbatore/highways-department-plans-to-widen-karur-coimbatore-road/article65909011.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 13:00:10+05:30","1663572610.0","Delhi excise policy row | AAP’s MCD poll in-charge Durgesh Pathak summoned by ED, claims Manish Sisodia","Mr. Sisodia questioned the summons to the AAP leader, and wondered whether the agency was targeting the liquor policy or MCD polls","https://www.thehindu.com/news/cities/Delhi/delhi-excise-policy-row-aaps-mcd-poll-in-charge-durgesh-pathak-summoned-by-ed-claims-manish-sisodia/article65909241.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 12:33:59+05:30","1663571039.0","Delhi riots: High Court refuses to stay proceedings against Tahir Hussain","Fresh investigation in riots case will violate my rights, ex-AAP councillor told court","https://www.thehindu.com/news/cities/Delhi/delhi-riots-high-court-refuses-to-stay-proceedings-against-tahir-hussain/article65906193.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 12:20:47+05:30","1663570247.0","Don’t understand political alliances, trust only in people’s alliance: Arvind Kejriwal","CM says AAP has slayed ‘demons’ just like Lord Krishna; BJP calls him a ‘megalomaniac’","https://www.thehindu.com/news/cities/Delhi/dont-understand-political-alliances-trust-only-in-peoples-alliance-arvind-kejriwal/article65907297.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 12:20:36+05:30","1663570236.0","Puducherry to get special court for POCSO cases","The Ministry of Home Affairs has approved the proposal, said official sources","https://www.thehindu.com/news/cities/puducherry/puducherry-to-get-special-court-for-pocso-case-trial/article65908983.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 11:59:03+05:30","1663568943.0","Delhi Police again summons actor Jacqueline Fernandez for questioning in extortion case","This is the second time that she has been summoned for questioning by Delhi Police for her alleged role in the case","https://www.thehindu.com/news/cities/Delhi/delhi-police-again-summons-actor-jacqueline-fernandez-for-questioning-in-extortion-case/article65907581.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 11:52:16+05:30","1663568536.0","Couple killed as car rams roadside tree in Srivilliputtur","Accident takes place when the passengers were just a few kilometers away from reaching their home","https://www.thehindu.com/news/cities/Madurai/couple-killed-as-car-rams-roadside-tree-in-srivilliputtur/article65908875.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 11:31:54+05:30","1663567314.0","Village, ward secretariat staff ‘burdened’ by Aadhaar, voter card seeding","Officials forcing us to meet targets, they complain","https://www.thehindu.com/news/national/andhra-pradesh/village-ward-secretariat-staff-burdened-by-aadhaar-voter-card-seeding/article65907068.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 11:09:25+05:30","1663565965.0","Top news developments in Karnataka on September 19, 2022","Here are the key news stories to watch out for from Karnataka today","https://www.thehindu.com/news/national/karnataka/top-news-developments-in-karnataka-on-september-19-2022/article65908927.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 10:40:39+05:30","1663564239.0","Teachers of MU upset over KSHEC not including history of coastal region, Kodagu in B.A. syllabus","If the history of coastal Karnataka and Kodagu is not brought into the framework of the curriculum, students of the region will be deprived of learning the same, says Mangalore University History Teachers Association","https://www.thehindu.com/news/cities/Mangalore/teachers-of-mu-upset-over-kshec-not-including-history-of-coastal-region-kodagu-in-ba-syllabus/article65906924.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 09:10:08+05:30","1663558808.0","Woman arrested with 91.5 kg ganja in Coimbatore","The police said that a 19-year-old woman was arrested with the contraband from a house at Thottipalayam Pirivu near Chinniyampalayam","https://www.thehindu.com/news/cities/Coimbatore/woman-arrested-with-915-kg-ganja-in-coimbatore/article65906874.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 09:09:11+05:30","1663558751.0","Commercial real estate looking up in city: Report","‘Most locations abutting ORR have recorded an average of 15%-25% growth in land values’ over the last six months","https://www.thehindu.com/news/national/telangana/commercial-real-estate-looking-up-in-city-report/article65906005.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 09:08:51+05:30","1663558731.0","Highways Department widening roads at two locations in Coimbatore district","An official of the National Highways wing of the Department said the Karamadai to Mathampalayam road will be widened into a four-lane one for 3.5 km at a cost of ₹30 crore","https://www.thehindu.com/news/cities/Coimbatore/highways-department-widening-roads-at-two-locations-in-coimbatore-district/article65906880.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 08:40:05+05:30","1663557005.0","KTR launches ‘Arogya Chevella’ programme","Chevella MP takes healthcare to constituents’ doorstep","https://www.thehindu.com/news/national/telangana/ktr-launches-arogya-chevella-programme/article65907084.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 08:32:48+05:30","1663556568.0","Work for the success of Congress: Revanth","Several youths from Munugode and Ibrahimpatnam joined Congress","https://www.thehindu.com/news/national/telangana/work-for-the-success-of-congress-revanth/article65906074.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 08:24:18+05:30","1663556058.0","BJP to continue luring leaders of other parties","","https://www.thehindu.com/news/national/telangana/bjp-to-continue-luring-leaders-of-other-parties/article65906890.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 07:41:06+05:30","1663553466.0","Morning Digest | Queen Elizabeth II’s funeral today; Bajrang Punia becomes 1st Indian to win 4 medals at world wrestling championships, and more","A select list of stories to read before you start your day","https://www.thehindu.com/news/cities/chennai/chen-news/morning-digest-september-19-2022/article65907885.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 07:38:47+05:30","1663553327.0","Chennai Open | Fruhvirtova caps dream run with maiden title","17-year-old Linda Fruhvirtova claws back yet again, upstages Magda Linette 4-6, 6-3, 6-4 to win the WTA Chennai Open","https://www.thehindu.com/sport/tennis/chennai-open-fruhvirtova-caps-dream-run-with-maiden-title/article65908743.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 01:31:32+05:30","1663531292.0","Manesar farmers hold mahapanchayat against land acquisition","Govt. should listen to us, not acquire land without our consent, they say","https://www.thehindu.com/news/cities/Delhi/manesar-farmers-hold-mahapanchayat-against-land-acquisition/article65906743.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 01:29:30+05:30","1663531170.0","Four held for obstructing ACB during raid at Amanatullah’s house","","https://www.thehindu.com/news/cities/Delhi/four-held-for-obstructing-acb-during-raid-at-amanatullahs-house/article65906596.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 01:29:08+05:30","1663531148.0","3 held for stealing ₹10 lakh from payment gateway firm","","https://www.thehindu.com/news/cities/Delhi/3-held-for-stealing-10-lakh-from-payment-gateway-firm/article65906864.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 01:28:49+05:30","1663531129.0","Floods and its political economy","Parties that have been in power since the 1990s will have to share the blame for the situation","https://www.thehindu.com/opinion/op-ed/floods-and-its-political-economy/article65902766.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 01:28:28+05:30","1663531108.0","Delhi Children’s Choir: tapping into the transformative powers of music","Will conduct more auditions in govt. schools across city in coming times, says NGO","https://www.thehindu.com/news/cities/Delhi/delhi-childrens-choir-tapping-into-the-transformative-powers-of-music/article65904055.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 01:26:21+05:30","1663530981.0","Delhi High Court finds ‘grave miscarriage of justice’ in murder case, orders fresh trial","Court notes that accused was not represented by lawyer during trial","https://www.thehindu.com/news/cities/Delhi/delhi-high-court-finds-grave-miscarriage-of-justice-in-murder-case-orders-fresh-trial/article65906423.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 01:01:20+05:30","1663529480.0","Bengaluru’s streetlights to turn smart and intelligent","These LED lights will reduce energy wastage and track all issues related to streetlight from control room","https://www.thehindu.com/news/cities/bangalore/bengalurus-streelights-to-turn-smart-and-intelligent/article65802458.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 01:01:04+05:30","1663529464.0","Rail users seek restoration of Rajahmundry-Visakhapatnam-Palasa MEMU train","‘Students, employees and daily wage earners are facing several difficulties’","https://www.thehindu.com/news/cities/Visakhapatnam/rail-users-seek-restoration-of-rajahmundry-visakhapatnam-palasa-memu-train/article65899634.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 00:18:15+05:30","1663526895.0","Collector describes CM as ‘Abhinava Ambedkar’","","https://www.thehindu.com/news/national/telangana/collector-describes-cm-as-abhinava-ambedkar/article65906769.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 00:17:08+05:30","1663526828.0","Nine-year-old finally gets a name","Her parents’ long wait for only KCR to do the ritual ends","https://www.thehindu.com/news/national/telangana/nine-year-old-finally-gets-a-name/article65907320.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 00:17:07+05:30","1663526827.0","Six persons killed in lorry-bus collision in Salem","Passengers were loading their luggage in the bus when the lorry rammed it on Salem-Chennai National Highway","https://www.thehindu.com/news/cities/Coimbatore/six-persons-killed-in-lorry-bus-collision-in-salem/article65906264.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 00:13:42+05:30","1663526622.0","Weekly vaccination camps for antenatal, lactating women","‘The Health Department will conduct the camps every Wednesday in all its centres’","https://www.thehindu.com/news/national/tamil-nadu/weekly-vaccination-camps-for-antenatal-lactating-women/article65906682.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 00:08:55+05:30","1663526335.0","Pudukuppam residents grapple with sea erosion","Groundwater aquifers have started turning saline and fisherfolk and farmers have been losing land, what with the construction of a groyne at Thazhanguda in Cuddalore district","https://www.thehindu.com/news/cities/puducherry/pudukuppam-residents-grapple-with-sea-erosion/article65905571.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-19 00:06:17+05:30","1663526177.0","AIADMK MLA hails Stalin, clarifies remarks","I will not shift my allegiance to another party, says V.P. Kandasamy","https://www.thehindu.com/news/cities/Coimbatore/aiadmk-mla-hails-stalin-clarifies-remarks/article65906043.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
"2022-09-18 23:56:15+05:30","1663525575.0","Bus driver, conductor arrested for youth’s death in Mangaluru","","https://www.thehindu.com/news/cities/Mangalore/bus-driver-conductor-arrested-for-youths-death-in-mangaluru/article65907604.ece","http://www.thehindu.com/news/cities/?service=rss","IN","politics"
